Rate,Rate_Accel,Rate_CV,Entropy,Ent_Change,Ent_MA,Size_Std,SizeStd_Change,SizeStd_MA,Label
17521.0,-1072.0,0.1669696,2.117541,-0.028492838,2.3042521,17.857363,4.040481,71.523544,1
18251.0,-631.0,0.0785267,2.0206048,0.059325036,2.0369902,17.857363,1.040481,71.523544,1
20253.0,2523.0,0.30020973,2.2494528,-0.024696637,1.9453224,17.857363,1.790481,71.523544,1
13338.0,-712.0,0.082535096,2.4693868,0.037606567,2.420168,81.85736,13.540481,71.523544,1
13182.0,-635.0,0.1438379,1.5515668,-0.08583006,1.9711136,17.857363,7.290481,71.523544,1
17241.0,-2830.0,0.06305227,2.6577446,-0.06024971,2.6606226,81.85736,35.79048,71.523544,1
22768.0,2871.0,0.10358555,2.0679162,-0.029968616,2.188026,17.857363,-20.709518,71.523544,1
2673.9995,1620.9923,1.9074283,-9.100962,-3.31855,-14.8338375,3708519400.0,366948670.0,3706858500.0,1
18411.0,-2199.0,0.06648855,1.6089756,-0.41787165,2.016756,17.857363,-8.709519,71.523544,1
1191.0,-542.0,0.31875926,3.0485404,0.020695578,3.1756802,721.85736,257.04047,583.52356,1
18162.0,-1100.9999,0.34987533,2.2363446,-0.0038057787,1.5763096,17.857363,-6.459519,71.523544,1
17484.0,4155.0,0.16283625,0.98690253,-0.5553293,1.396562,81.85736,40.29048,71.523544,1
19509.0,1174.0,0.15270863,2.0403411,0.005289206,1.9429802,17.857363,5.790481,71.523544,1
21412.0,8362.0,0.20793325,2.216492,-0.038639385,2.2725725,17.857363,-6.209519,71.523544,1
18970.0,-1444.0,0.04320042,2.7131636,0.100764856,2.5470018,17.857363,-1.709519,71.523544,1
14102.0,-438.00003,0.15913257,2.5602343,-0.06812156,2.5675597,17.857363,2.790481,71.523544,1
21587.0,-2191.0002,0.12895307,2.8333683,0.12841633,2.7168233,17.857363,14.790481,71.523544,1
20664.0,1443.0,0.08185577,2.6392357,0.008851763,2.7018108,17.857363,-0.709519,71.523544,1
23317.0,1802.0001,0.093215995,2.5952594,0.22909275,2.4466472,17.857363,2.790481,71.523544,1
15975.999,-5703.0,0.10806447,2.3457115,0.0026014748,2.3771377,17.857363,5.040481,71.523544,1
104.99999,-10.999998,0.1845861,4.3927054,0.54788244,3.9750535,465.85736,17.540482,391.52356,1
12284.0,-2209.0,0.08159436,2.6175182,-0.12873176,2.6400404,81.85736,23.040482,71.523544,1
19277.0,335.0,0.07981204,2.4873822,-0.17552692,2.6139145,17.857363,-1.459519,71.523544,1
23274.0,439.0,0.06086348,2.299977,0.034178387,2.4411016,17.857363,-6.959519,71.523544,1
15554.999,-1365.9999,0.108986035,2.2531602,0.30458248,1.9947323,17.857363,5.540481,71.523544,1
20679.0,1254.0,0.06428637,2.568794,0.33838794,2.460793,17.857363,-6.959519,71.523544,1
18611.0,3401.0,0.1387225,2.0641887,-0.13520361,2.277464,17.857363,-12.459519,71.523544,1
17253.0,58.999996,0.20777659,2.1749523,0.028826725,2.209546,17.857363,-4.459519,71.523544,1
23796.0,4747.9995,0.09773649,2.5261815,-0.070981644,2.5729222,17.857363,-24.209518,71.523544,1
9266.0,-4665.0,0.25746125,0.918341,-0.08443715,1.3124741,17.857363,-23.709518,71.523544,1
1982.0,-16766.0,0.5171328,0.27299145,0.2434945,0.07666819,17.857363,3.040481,71.523544,1
13733.0,643.0,0.15791906,2.6395328,0.05639463,2.549704,81.85736,27.290482,71.523544,1
23551.0,6397.0,0.1233737,2.2241738,-0.022479389,2.214984,17.857363,6.540481,71.523544,1
47.999996,-14.999998,0.21711007,3.1887217,-1.1120039,3.7426007,81.85736,15.790481,135.52354,1
23830.0,2275.9998,0.16621515,1.5647786,-0.0038280075,1.3556942,17.857363,6.540481,71.523544,1
-2889.5532,940.0076,-1.1028788,-18.21702,-2.295736,-18.094791,3708519400.0,366949020.0,3706858500.0,1
12955.0,-2549.0,0.1074817,2.0916445,-0.31620905,2.340375,17.857363,-0.709519,71.523544,1
215.0,125.0,0.45980933,1.0498097,-0.35474083,1.0254449,273.85736,129.29048,199.52354,1
21505.0,4233.0,0.093394615,1.9699614,-0.53164905,2.3847213,17.857363,2.290481,71.523544,1
21276.0,-166.0,0.10156128,2.2654517,0.17251727,2.334415,17.857363,0.040480983,-56.476456,1
437.0,189.0,0.39791006,3.992444,0.3452821,3.4683578,593.85736,129.04048,391.52356,1
19315.0,-1378.0,0.08810838,2.6268299,-0.036984857,2.6036692,17.857363,0.540481,71.523544,1
32.999996,-27.999998,0.27060091,3.8242526,0.5899186,3.4522533,145.85736,64.29048,135.52354,1
21212.0,282.0,0.08803251,2.3127005,0.086252846,2.2219033,17.857363,11.540481,71.523544,1
21140.0,383.99997,0.06724861,2.7675245,0.068880394,2.747882,17.857363,-1.459519,71.523544,1
18210.0,3966.0,0.20683616,2.3122084,0.3179496,2.189199,17.857363,20.290482,71.523544,1
21292.0,-2721.0,0.07823623,0.015746871,-0.0022041292,0.019820143,17.857363,-0.959519,71.523544,1
18022.0,-5155.0,0.10366109,2.325001,0.015401542,2.2736773,17.857363,-19.709518,71.523544,1
22092.0,-1290.0,0.052182835,1.9929211,-0.070832044,2.1536245,17.857363,-18.959518,71.523544,1
15911.999,-3625.0,0.07437873,1.9595807,-0.019620165,1.9857525,17.857363,-0.20951901,71.523544,1
18547.0,1300.0001,0.12632845,2.0964167,0.03095332,2.0510259,17.857363,13.790481,71.523544,1
24882.0,2020.0001,0.039403796,2.5153277,0.025255471,2.479042,17.857363,-0.709519,71.523544,1
23513.0,-31.999998,0.023432204,2.5080516,-0.051165298,2.5377455,17.857363,-5.959519,71.523544,1
14931.0,2391.9998,0.16697143,1.612911,-0.07813289,1.5823382,17.857363,-0.959519,71.523544,1
6144.0,-920.0,0.6348693,0.036608975,0.005799768,0.12648813,17.857363,1.290481,71.523544,1
23339.0,2937.9998,0.11677962,1.9861867,-0.0016909238,1.8993667,17.857363,6.790481,71.523544,1
18462.0,4368.0,0.12990208,2.4370863,0.41758254,2.4381475,17.857363,0.040480983,71.523544,1
20451.0,11532.0,0.28121823,1.2478058,-0.23900375,1.4395441,17.857363,-4.459519,71.523544,1
24938.0,475.99997,0.070238225,2.3398678,-0.12110493,2.0833054,17.857363,1.290481,71.523544,1
17063.0,-4493.0,0.5550291,0.01113538,0.005535547,0.021299291,17.857363,2.040481,71.523544,1
17601.0,-3670.0,0.15034357,2.6628058,-0.0065890006,2.5951176,81.85736,22.290482,71.523544,1
19893.0,-2305.0,0.10057629,2.6666243,-0.009352477,2.6864944,17.857363,-63.70952,71.523544,1
13991.0,50.0,0.0029940393,2.545182,-0.015503198,2.5302587,81.85736,-0.709519,71.523544,1
12351.0,5923.0,0.29749477,0.022803584,0.005265172,0.028440882,17.857363,0.040480983,71.523544,1
17544.0,10205.0,1.027414,0.009604256,-0.0147111155,0.5613379,17.857363,-0.45951903,71.523544,1
25321.0,-3238.0,0.22313222,2.1664932,-0.23070356,2.3814216,17.857363,-14.709519,71.523544,1
14428.0,-912.0,0.21778315,2.5022051,0.28334582,2.4241695,17.857363,4.540481,71.523544,1
18161.0,3829.9998,0.13342974,2.0338295,-0.010123329,2.128788,17.857363,-12.709519,71.523544,1
18259.0,1578.0001,0.13894942,0.88963586,-0.057326265,0.86543936,17.857363,2.790481,71.523544,1
21215.0,-662.0,0.06797463,2.5646627,0.14507884,2.4164667,17.857363,2.540481,71.523544,1
23104.0,1319.0,0.08909151,2.1985815,0.22469215,2.1153932,17.857363,7.790481,71.523544,1
19950.0,4305.0,0.11001003,1.5456598,-0.3994208,1.9797376,17.857363,3.790481,71.523544,1
20806.0,2386.0,0.097013034,0.03861026,0.016714036,0.025165487,17.857363,-6.209519,71.523544,1
19316.0,2341.9998,0.1428158,1.8977902,0.067762606,1.9057473,17.857363,-0.709519,71.523544,1
8607.0,3381.9998,0.23622765,1.8872812,-0.27297413,1.9273251,17.857363,-11.709519,71.523544,1
240.0,-4.9999986,0.050205253,3.087772,-0.025891319,3.153022,145.85736,83.54048,135.52354,1
24298.0,9600.0,0.24302442,0.007742683,-0.009256156,0.016570497,17.857363,-2.209519,71.523544,1
403.0,85.0,0.6948651,0.38615444,-0.014947724,0.99782604,81.85736,4.040481,71.523544,1
654.0,332.99997,0.28525227,0.38047913,-0.7129323,0.5654735,145.85736,-345.45953,327.52356,1
18807.0,-4357.0,0.09165042,2.3233364,0.011025717,2.0237079,17.857363,1.790481,71.523544,1
18765.0,768.0,0.07945874,2.77911,0.11919032,2.6771865,81.85736,39.29048,135.52354,1
8932.0,-13579.0,0.31166106,1.72527,-0.08298278,1.8551792,17.857363,-3.459519,71.523544,1
15645.999,-4167.0,0.12325975,2.2582834,0.14856957,2.2547436,17.857363,8.040481,71.523544,1
16126.999,-618.00006,0.09811575,1.1169102,-0.004141174,1.2553939,17.857363,1.790481,71.523544,1
26846.0,4190.0,0.115428194,2.5884416,-0.0052125896,2.6534743,17.857363,-15.459519,71.523544,1
16497.0,2548.0,0.11458148,2.5597813,0.07429078,2.5542111,17.857363,1.040481,71.523544,1
18365.0,3078.0,0.18397169,2.1753757,-0.11859805,2.2636375,17.857363,12.540481,71.523544,1
36.999996,-114.0,0.7154783,3.0832093,1.2144141,2.8219304,529.85736,-331.70953,391.52356,1
11376.0,1037.0,0.19615722,0.28635052,-0.04972092,0.8623008,81.85736,-52.70952,135.52354,1
14287.0,-926.0,0.111057326,1.4693267,-0.50729954,2.031569,17.857363,2.540481,71.523544,1
17761.0,-1055.0,0.14745258,2.2148554,-0.058199465,2.2010908,17.857363,1.290481,71.523544,1
21075.0,9312.0,0.29004362,2.347778,0.08028387,2.0902748,17.857363,2.290481,71.523544,1
23478.0,740.0,0.18634102,2.153877,0.35461584,1.925455,17.857363,-1.209519,71.523544,1
18409.0,2306.0,0.18118843,2.5158722,0.07183392,2.4659529,17.857363,-10.709519,71.523544,1
21622.0,3158.0,0.07207992,1.8067119,-0.041415185,1.8550466,17.857363,-1.959519,71.523544,1
18127.0,1248.0,0.10754902,1.389971,-0.22788389,1.6049112,17.857363,8.540481,71.523544,1
21854.0,8189.0,0.17229794,2.3083708,0.122497685,2.195756,17.857363,-2.209519,71.523544,1
20293.0,1997.0,0.07040553,1.3849809,-0.16213574,1.7052191,17.857363,-6.209519,71.523544,1
24890.0,2984.9998,0.13860665,2.52198,-0.12888774,2.4897642,17.857363,-1.209519,71.523544,1
27512.998,3064.0,0.10352261,0.01843671,-0.002808254,0.023662973,17.857363,-0.45951903,71.523544,1
19493.0,-603.00006,0.27785483,2.362347,0.30573726,1.9282287,17.857363,1.790481,71.523544,1
22263.0,3674.0,0.14058143,2.2749293,0.078220524,2.2247038,17.857363,-1.209519,-56.476456,1
23883.0,4540.0,0.09582821,1.6043994,0.02806966,1.6009668,17.857363,-3.959519,71.523544,1
23106.0,-1797.9999,0.07668841,2.724343,0.05410988,2.672377,17.857363,5.790481,71.523544,1
129.0,13.000001,0.2714667,3.0120468,-0.16077626,3.258042,337.85736,-52.45952,519.52356,1
20313.0,2685.0,0.068955116,2.4655144,-0.0700061,2.4832106,17.857363,5.290481,71.523544,1
16974.0,3347.0,0.1304706,1.8300278,-0.027261708,1.9733261,17.857363,-0.709519,71.523544,1
25.999994,-4.0000005,0.28437808,2.9446132,-0.052803457,3.205465,81.85736,-6.209519,71.523544,1
1003.0,167.0,0.19439101,2.75947,-0.25093928,2.9925058,529.85736,25.040482,583.52356,1
17893.0,2115.0,0.15087812,0.029897014,-0.0097458325,0.026893068,17.857363,-0.709519,71.523544,1
224.0,-10344.0,0.5564775,3.8809052,3.602827,0.9926042,529.85736,472.29047,199.52354,1
19731.0,-813.0,0.06466072,2.3072278,-0.029670265,2.4603672,17.857363,1.290481,71.523544,1
25844.0,873.99994,0.058777478,2.5511682,-0.13749598,2.634912,17.857363,1.040481,71.523544,1
392.0,-303.0,0.30469033,0.7375067,0.48598146,0.5776481,145.85736,70.79048,135.52354,1
15378.999,1224.0,0.04654909,2.4364522,-0.019513577,2.4171972,81.85736,-20.959518,71.523544,1
62.999996,23.0,0.26464918,3.0823941,-0.41219422,3.6216183,593.85736,511.04047,199.52354,1
485.0,-187.99998,0.15667763,0.5650833,0.40718755,0.30506653,81.85736,1.540481,135.52354,1
16283.0,378.99997,0.17508404,1.9827173,0.12950742,1.9778799,17.857363,1.290481,71.523544,1
17419.0,-2359.0002,0.0838355,1.4820187,0.056695655,1.4409307,17.857363,17.290482,71.523544,1
1157.0,153.0,0.22583525,3.0963776,-0.09154926,3.0961897,721.85736,7.540481,647.52356,1
22110.0,9548.0,0.19975689,2.6975195,-0.028186873,2.7317898,17.857363,-3.459519,71.523544,1
11123.0,-5427.0005,0.22814628,1.772445,0.053737678,1.7124928,81.85736,83.29048,71.523544,1
20558.0,6851.0,0.17217001,2.4600255,0.81599534,2.2927275,17.857363,-0.959519,71.523544,1
11707.0,-6289.0,0.17201915,1.5182765,-0.6351987,2.0028152,17.857363,8.290481,71.523544,1
15091.0,-2146.0,0.11477152,2.4617317,-0.079461366,2.5900235,17.857363,7.290481,71.523544,1
18382.0,-3142.0002,0.12279648,2.4413111,0.108949035,2.3754897,17.857363,1.540481,71.523544,1
15551.999,336.99997,0.05124563,2.472597,-0.11042098,2.5088243,81.85736,14.790481,71.523544,1
21679.0,8229.0,0.17631187,2.2861273,0.028208813,2.2520022,17.857363,1.290481,71.523544,1
10.999994,-4.0000005,0.30057943,1.3221791,-0.31804457,1.63214,145.85736,79.79048,135.52354,1
9863.0,-8926.0,0.22822979,1.8580287,0.270053,1.697987,17.857363,24.040482,71.523544,1
19454.0,-2220.0,0.16244958,2.161134,-0.045556024,1.9366864,17.857363,5.040481,71.523544,1
17736.0,-4650.0,0.13993022,1.5679886,-0.02947801,1.5871409,17.857363,7.040481,71.523544,1
20812.0,2224.0,0.078959346,2.2897851,-0.04568638,2.181491,17.857363,-1.459519,71.523544,1
20861.0,4795.0,0.23562779,0.018516818,-0.0044287513,0.030066896,17.857363,-3.209519,71.523544,1
18950.0,-1187.9999,0.042968325,1.9949172,0.0022884256,1.9814051,17.857363,-7.959519,71.523544,1
19321.0,-4084.0,0.08323693,0.016200343,-0.0003515274,0.015844751,17.857363,8.290481,71.523544,1
25571.0,572.0,0.15618317,2.605151,-0.086540215,2.5136008,17.857363,-3.459519,71.523544,1
13469.0,-4657.0,0.13815749,1.9982369,-0.26247808,2.3299956,17.857363,-10.709519,71.523544,1
24884.0,3823.0,0.3384074,2.4078333,-0.12569146,2.455122,17.857363,0.790481,71.523544,1
20978.0,-968.0,0.08598939,2.3893216,-0.06527656,1.8579968,17.857363,-0.20951901,71.523544,1
11537.0,2435.0,0.1171882,0.10702685,-0.8936871,0.86773485,17.857363,33.04048,71.523544,1
12219.0,-7351.0005,0.18194704,2.3302448,-0.20781085,2.4279332,81.85736,4.540481,71.523544,1
24606.0,-162.0,0.07120719,2.7920315,0.054246515,2.752736,17.857363,-1.459519,71.523544,1
20401.0,2647.9998,0.08390294,1.9878776,0.13204245,1.9019555,17.857363,-8.209519,71.523544,1
22746.0,3675.0,0.07097364,2.6246016,0.5990449,2.5832343,17.857363,-0.20951901,71.523544,1
14402.0,-1720.0,0.1473146,0.4724653,-0.28861603,0.84602684,17.857363,2.540481,71.523544,1
13516.0,1238.0,0.3359935,2.1884568,0.093644224,1.9287041,17.857363,0.040480983,71.523544,1
319.0,0.9999997,0.27534786,1.5222785,-0.122741766,1.2797121,145.85736,-39.45952,199.52354,1
18628.0,1553.0001,0.10555003,1.7125022,-0.01229085,1.7795323,17.857363,1.790481,71.523544,1
106.99999,28.0,0.4501714,2.254709,-0.24065766,2.2109365,1169.8574,-129.70952,775.52356,1
16209.999,318.0,0.08484579,2.5198867,-0.05831384,2.446303,17.857363,11.540481,71.523544,1
20852.0,4617.0,0.1158816,1.4713523,-0.10122925,1.5527009,17.857363,-1.959519,71.523544,1
24.999994,-11.999998,0.32848948,1.8263133,0.16083455,1.8845557,273.85736,-322.20953,199.52354,1
15792.999,-7177.0,0.15419546,2.3412082,-0.14054282,2.4797077,17.857363,9.540481,71.523544,1
19735.0,2144.0,0.045817994,2.486706,0.11156605,2.3651943,17.857363,-1.959519,71.523544,1
23748.0,4142.0,0.08675772,0.018688956,-0.0038297602,0.017514635,17.857363,-8.209519,71.523544,1
18572.0,-18.000002,0.21276942,2.328472,-0.022780824,2.3183775,17.857363,23.290482,71.523544,1
23495.0,-1549.0,0.067691505,0.034978192,0.0041489373,0.029691149,17.857363,-1.209519,71.523544,1
18839.0,2001.0,0.067582145,1.7016466,0.010874627,1.7096027,17.857363,19.540482,71.523544,1
21071.0,2156.0,0.120228924,1.9381931,0.024872784,2.1180449,17.857363,-0.959519,71.523544,1
12397.0,-3877.0002,0.11987407,2.2595322,0.046930023,2.3536859,17.857363,-5.709519,71.523544,1
19162.0,-474.0,0.02828809,1.506213,0.06573397,1.8011211,17.857363,11.290481,71.523544,1
11648.0,66.0,0.07398051,2.6821592,0.14017126,2.4531174,17.857363,-4.459519,71.523544,1
19262.0,546.0,0.13691647,0.01982526,-0.0038704833,0.023824144,17.857363,0.790481,-56.476456,1
17350.0,-160.0,0.015049868,0.7942923,-0.097071506,0.866507,17.857363,-1.209519,71.523544,1
823.0,-151.0,0.14494629,3.2149014,0.18333164,3.0846667,593.85736,-16.709518,583.52356,1
18737.0,-2521.0,0.11989088,0.015281002,0.003940091,0.011972833,17.857363,0.540481,71.523544,1
16468.0,-4620.0,0.10716595,2.2455628,-0.15788731,2.2711864,17.857363,-9.459519,71.523544,1
20746.0,-329.0,0.23754531,1.922014,0.06223181,1.8417281,17.857363,14.540481,71.523544,1
21397.0,-382.00003,0.18563935,2.2905161,0.28978014,2.031959,17.857363,7.040481,71.523544,1
20558.0,31.0,0.3302264,2.2932398,0.11696749,2.0341873,17.857363,-1.209519,71.523544,1
130.0,58.999996,0.5488168,4.038457,0.14254571,3.7756433,337.85736,-86.70952,519.52356,1
12115.0,-1374.0,0.06138531,2.1106236,0.004367936,2.1070647,17.857363,24.290482,71.523544,1
23904.0,2934.0,0.05738525,2.5566165,0.10532331,2.4852824,17.857363,1.290481,-56.476456,1
22792.0,40.0,0.047899902,2.2125585,0.0005549438,2.0431585,17.857363,4.290481,71.523544,1
20133.0,31.0,0.092867866,2.3257744,0.1254792,2.285194,17.857363,-3.209519,71.523544,1
556.0,-253.99998,0.7009349,4.989404,0.108603045,4.8750243,849.85736,-21.209518,647.52356,1
21718.0,9090.0,0.19796935,2.240628,0.07781077,2.1805348,17.857363,-8.959519,71.523544,1
139.0,25.0,0.21678524,3.0006123,-0.0999081,2.9990914,977.85736,156.54048,839.52356,1
71.99999,20.0,0.6930439,3.52323,0.16919959,2.9131732,81.85736,-20.709518,199.52354,1
19752.0,-3184.0,0.1719777,1.9714811,0.111294545,1.85786,17.857363,-1.459519,71.523544,1
25726.0,4350.0,0.11023742,2.1723974,-0.016050376,2.3397722,17.857363,4.540481,71.523544,1
15160.0,5976.9995,0.20232408,0.18446855,-0.033351276,0.17346232,81.85736,-15.959519,71.523544,1
16265.999,1044.0,0.1739304,0.015754024,-0.010334559,0.029140402,17.857363,0.790481,71.523544,1
24629.0,6963.0,0.13265863,2.489094,0.026236989,2.5100036,17.857363,19.790482,71.523544,1
18372.0,-4016.0002,0.107308544,1.6233842,0.022368573,1.6575879,17.857363,15.790481,71.523544,1
19877.0,3540.0,0.11402653,2.2653873,-0.3285784,2.4569426,17.857363,-1.709519,-56.476456,1
24630.0,3222.0,0.07856976,2.3146303,0.079036795,1.9694384,17.857363,-9.209519,71.523544,1
16794.0,987.0,0.10545219,2.3119195,0.24181189,2.2207384,17.857363,10.790481,71.523544,1
18521.0,2104.0,0.07702099,2.2441485,0.0855535,2.3226566,17.857363,-4.209519,71.523544,1
13.999994,-392.00003,1.2263219,2.8423707,2.474717,1.7788662,17.857363,-162.20952,135.52354,1
7286.0,-10874.001,0.36045754,0.16014557,0.11693039,0.055008817,81.85736,56.54048,71.523544,1
20339.0,1538.0001,0.052895803,0.026788512,0.00974518,0.02267449,17.857363,0.790481,71.523544,1
22775.0,9.0,0.09120276,0.02620391,0.007572874,0.02285092,17.857363,4.540481,71.523544,1
24620.998,655.99994,0.057915244,0.030927936,-0.0071147005,0.029343057,17.857363,7.540481,71.523544,1
19061.0,-1045.9999,0.029994035,2.752192,0.056077883,2.6824903,17.857363,22.290482,71.523544,1
136.0,9.0,0.47930175,4.454896,0.28923896,4.230798,337.85736,-95.45952,519.52356,1
16339.0,12109.0,0.5543969,1.374151,0.2722658,0.8979201,17.857363,-3.709519,71.523544,1
20.999994,-5226.0,1.2857504,2.4915483,2.4015934,0.9490327,81.85736,66.04048,71.523544,1
16234.999,-2656.0002,0.1177699,2.717291,0.13382742,2.651166,17.857363,13.290481,71.523544,1
13541.0,-1434.0,0.25624084,1.9855955,-0.25924382,2.3690805,17.857363,-26.959518,71.523544,1
21293.0,1250.0,0.07254056,2.5126555,0.052402195,2.5676498,17.857363,-4.959519,71.523544,1
21267.0,-1286.9999,0.6532884,2.2161334,0.26877913,2.277287,17.857363,-6.209519,71.523544,1
16796.0,-345.00003,0.1457046,0.022350112,-0.0068310066,0.024307657,17.857363,-6.459519,71.523544,1
16328.0,-1682.0,0.12752952,2.4772007,0.48038173,2.4174328,17.857363,3.790481,71.523544,1
567.0,34.0,0.16348173,0.23854046,-0.36939856,0.4914369,145.85736,-173.20952,391.52356,1
23770.0,5429.0,0.30854315,2.7121165,0.011053124,2.5924053,17.857363,-21.209518,71.523544,1
16445.0,-57.999996,0.19022255,1.9082448,0.12816224,1.8159255,17.857363,-1.209519,71.523544,1
11901.0,613.0,0.07711575,2.6388447,0.056613445,2.566959,81.85736,42.29048,71.523544,1
20709.0,2843.0,0.09718886,1.7417152,0.3306693,1.5081867,17.857363,3.790481,71.523544,1
14193.0,-3575.0,0.1040493,2.452851,0.22166955,2.401844,17.857363,-0.709519,71.523544,1
27635.0,6303.0,0.122276194,0.012471001,-0.0016464792,0.012265135,17.857363,-0.20951901,71.523544,1
13721.0,-7364.0,0.16163605,1.0373557,0.002362909,1.0157875,17.857363,1.040481,71.523544,1
16635.0,3723.0,0.14901724,2.5382326,-0.23792389,2.6398869,17.857363,-13.959519,71.523544,1
27572.998,-1165.0,0.03435649,0.016665736,-0.0019364,0.020546842,17.857363,1.290481,-56.476456,1
21057.0,-2568.0002,0.08551062,2.5742462,-0.011977045,2.5222363,17.857363,2.040481,71.523544,1
23132.0,134.0,0.033464342,2.2741406,-0.042456713,2.2602453,17.857363,-21.459518,71.523544,1
16739.0,330.99997,0.048696846,1.9435322,0.35071495,1.7318887,17.857363,-1.209519,71.523544,1
19971.0,-6553.0,0.115298316,0.0340455,0.014534977,0.019377638,17.857363,1.790481,71.523544,1
22540.0,10236.0,0.23443374,2.187638,-0.12187546,2.3153076,17.857363,-9.709519,71.523544,1
13181.0,-960.00006,0.071838655,0.067911424,-0.00043775482,0.07198326,17.857363,19.040482,71.523544,1
17600.0,776.0,0.051689707,2.720032,0.09341188,2.6317568,17.857363,-7.709519,71.523544,1
15708.0,-4292.0,0.09307543,1.3377435,0.031406518,1.3185486,17.857363,16.540482,71.523544,1
18793.0,2872.0,0.106819585,2.7472942,0.22907694,2.6147375,17.857363,-1.959519,71.523544,1
18774.0,-3174.0,0.09754942,2.5472124,0.095446326,2.4548922,17.857363,-15.709519,71.523544,1
18060.0,3849.9998,0.15803222,1.6136048,-0.0069079637,1.7118767,17.857363,-8.209519,71.523544,1
13575.0,-12105.0,0.21284412,2.620083,0.038409,2.49652,17.857363,3.540481,71.523544,1
753.0,-68.0,0.21147668,0.46890333,0.03841169,0.50933164,273.85736,-449.20953,391.52356,1
23639.998,-1877.9999,0.11793905,0.017383376,0.007300341,0.016133238,17.857363,0.790481,71.523544,1
20691.0,-107.0,0.036574878,2.7467518,0.042230718,2.700467,17.857363,6.540481,71.523544,1
24337.0,1218.0,0.1279905,2.1670845,0.08333407,2.193139,17.857363,1.290481,-56.476456,1
19560.0,-955.0,0.10848307,0.024511138,0.0057778466,0.021797586,17.857363,-2.959519,71.523544,1
18916.0,-3308.0,0.21028525,1.9698198,0.065471604,1.8616313,17.857363,0.540481,71.523544,1
15558.999,-1087.0,0.11626038,1.9674222,-0.04716841,2.3976936,17.857363,-18.459518,71.523544,1
36.999996,-11.999998,0.26367941,3.836247,0.61770034,3.4867203,81.85736,-9.959519,135.52354,1
5625.0,-1455.9999,0.13386126,1.893758,-0.32982984,2.2943153,17.857363,-9.709519,71.523544,1
24050.0,1600.0,0.052802965,0.01744298,-0.014511745,0.023200441,17.857363,-7.459519,71.523544,1
4535.0,-11853.0,0.44026512,1.2565348,-1.2044926,2.2554288,17.857363,1.790481,71.523544,1
20765.0,5981.0,0.20439933,2.4032872,0.26964375,2.2378664,81.85736,55.54048,71.523544,1
24938.0,-1269.0,0.115711585,2.277664,-0.067655995,2.268577,17.857363,7.790481,71.523544,1
122.99999,-27.000002,0.20407109,2.6174529,-0.3685618,2.852293,273.85736,-51.95952,519.52356,1
17563.0,-25.999998,0.14204657,2.051057,-0.20859824,2.214191,17.857363,-2.209519,71.523544,1
17530.0,-791.0,0.105542585,2.217899,-0.015383597,2.1593337,17.857363,-1.709519,71.523544,1
23516.0,-1000.00006,0.10461576,0.0076039233,-0.00081153924,0.0076412447,17.857363,1.290481,-56.476456,1
16440.0,-7822.0,0.17167407,1.8952935,-0.36408454,2.1257033,17.857363,8.540481,71.523544,1
205.0,-92.99999,0.14657433,3.79667,0.10331075,3.6506884,81.85736,65.79048,71.523544,1
17557.0,1021.0,0.07206992,2.3530767,0.71127945,2.235824,17.857363,-26.709518,71.523544,1
11588.0,-8453.0,0.19227792,2.5395868,-0.011447588,2.5261865,81.85736,20.290482,71.523544,1
25163.0,6125.0,0.14587131,2.3053281,-0.18066713,2.4507957,17.857363,-4.959519,71.523544,1
25602.0,1382.0,0.19981726,2.150369,-0.08828538,2.0483723,17.857363,9.540481,71.523544,1
181.0,18.0,0.13684422,3.1890445,-0.3740892,3.2574682,721.85736,130.79048,647.52356,1
28379.998,445.99997,0.12640382,2.5448916,-0.083428666,2.5349255,17.857363,-3.209519,-56.476456,1
19570.0,5034.0,0.13940817,2.796126,0.59904665,2.3996797,17.857363,-2.209519,71.523544,1
19155.0,-609.0,0.10277379,2.6845877,0.11856276,2.6750379,17.857363,0.790481,71.523544,1
9287.0,-1841.9999,0.1749249,1.6383951,-0.20405173,2.0046735,17.857363,-32.20952,71.523544,1
12259.0,-8998.0,0.20926873,2.42749,-0.29499492,2.6265197,17.857363,-0.45951903,71.523544,1
23445.0,6956.0,0.28183797,2.0368836,0.04250477,2.1253643,17.857363,-6.959519,71.523544,1
26817.998,252.0,0.1414683,2.4676216,0.15059423,2.5456772,17.857363,0.540481,71.523544,1
18409.0,7171.0,0.19641536,2.0392468,0.0699233,1.9198831,17.857363,-6.459519,71.523544,1
19636.0,2127.0,0.12769547,1.5180657,-0.124402575,1.5922488,17.857363,-6.459519,71.523544,1
21674.0,72.0,0.09296579,2.3045962,-0.073815875,2.2819643,17.857363,-6.209519,71.523544,1
15753.999,3387.0,0.13978663,2.463649,0.047546644,2.4641242,81.85736,-1.709519,71.523544,1
24967.0,3768.0,0.064626895,2.7685392,-0.07429031,2.746972,17.857363,-5.709519,71.523544,1
21923.0,3114.9998,0.20605911,2.4116523,-0.1016603,2.5473719,17.857363,-3.209519,71.523544,1
18182.0,3744.0,0.36591515,2.1537983,0.0019100237,2.3768983,17.857363,18.540482,71.523544,1
18909.0,3640.9998,0.11650252,2.550566,-0.05905062,2.6494966,17.857363,0.540481,71.523544,1
22815.0,-368.0,0.049434423,2.7415824,0.06251305,2.6834803,17.857363,4.790481,71.523544,1
